Species Name,Common Name,Location,Contamination Zone,Radioactive Contamination Level (kBq/m²),Concentration (Bq/kg),Melanin,Edibility,Fungi Growth Rate,Fungi Growth Category,Committed Effective Dose (mSv/year),Years Since 2024,Estimated Birth Date,Estimated Death Date,Life and Death Cycles,Latitude,Longitude,pH Level,Soil Type
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 2,604.53,266.11,False,Edible,1.0,Normal,0.035,29.2,2012-05-20 23:15:47,2054-12-04 03:10:18,1,50.35442700762917,29.75686694333755,7.1,Clay
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 1,4964.02,317.23,False,Edible,1.0,Normal,0.041,1.3,2022-11-17 06:57:10,2050-02-16 14:01:51,1,50.74083309274977,29.762973044699393,5.2,Loam
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 1,4100.88,358.59,False,Edible,1.0,Normal,0.047,21.2,2011-05-22 10:52:49,2020-02-09 15:29:14,1,50.98113255682029,29.357199747364774,5.8,Loam
Gyromitra esculenta,False Morel,Various,Zone 2,1155.8,625.35,True,Toxic,1.7336999999999998,Normal,0.081,8.2,2020-08-18 13:55:35,2024-09-23 10:32:32,1,51.76212693845629,27.551439907631153,6.9,Clay
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 1,3125.89,507.92,False,Toxic,1.0,Normal,0.066,2.6,2022-03-02 04:42:00,2040-05-29 23:05:31,1,50.85744443554938,27.745410785866728,6.2,Clay
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 4,65.81,483.37,False,Edible,1.0,Normal,0.063,2.2,2023-07-07 23:53:12,2036-01-09 14:10:17,1,50.62819495777434,27.34005361250776,4.8,Sandy
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 2,1292.47,258.03,False,Edible,1.0,Normal,0.034,2.1,2022-12-02 23:43:04,2043-05-13 10:43:47,1,50.5544221832068,28.827500602026095,7.0,Sandy
Gyromitra esculenta,False Morel,Various,Zone 4,115.59,706.62,True,Toxic,0.173385,Normal,0.092,19.0,2013-08-17 06:27:34,2042-08-06 19:59:59,1,50.70268947914199,29.524420965292865,7.9,Loam
Amanita phalloides,Death Cap,Various,Zone 2,1358.75,298.59,False,Toxic,1.0,Normal,0.039,22.1,2005-07-12 18:59:21,2049-01-22 23:14:22,1,51.94581934510591,29.336470412588266,7.0,Loam
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 2,754.66,403.88,False,Edible,1.0,Normal,0.053,9.6,2022-06-24 14:51:28,2048-10-30 02:09:21,1,50.74348988355767,29.950071050284944,6.2,Clay
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 2,644.79,16.01,True,Unknown,0.967185,Normal,0.002,29.8,2001-05-23 05:25:23,2003-07-29 00:33:37,1,50.51001970036018,27.274404940255046,7.3,Sandy
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 1,4716.89,19.54,True,Unknown,7.075335000000001,Normal,0.003,23.9,2018-04-01 20:59:35,2039-07-24 18:06:24,1,50.88204932285128,28.77587669511041,8.0,Clay
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 1,3090.52,236.58,False,Edible,1.0,Normal,0.031,22.8,2014-06-21 08:50:40,2019-10-07 08:52:03,1,51.98599382286111,27.676962876731224,4.9,Clay
Amanita phalloides,Death Cap,Various,Zone 3,500.3,365.46,False,Toxic,1.0,Normal,0.048,22.1,2010-07-14 06:41:12,2026-08-25 21:19:12,1,51.75623183898596,28.487501931556274,7.2,Loam
Boletus edulis,Porcini,"Korosten, Ukraine",Zone 4,72.77,83.76,False,Edible,1.0,Normal,0.011,24.8,2014-02-18 17:22:14,2049-08-29 08:56:19,1,51.4997809678828,28.75587782664212,4.7,Loam
Boletus russula,Russula,"Veprin, Russia",Zone 3,262.31,14675.92,False,Edible,1.0,Normal,1.908,21.6,2021-01-20 03:14:28,2046-05-31 02:12:31,1,51.110822169436,28.4973610022714,5.9,Clay
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 3,522.64,263.83,False,Edible,1.0,Normal,0.034,12.5,2018-05-10 18:04:00,2021-09-24 07:59:21,1,50.4077490548352,29.77669553561479,6.2,Loam
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 2,1443.65,238.66,False,Edible,1.0,Normal,0.031,20.9,2003-10-18 20:00:08,2016-09-20 23:54:05,1,50.94099375919761,29.077239001101802,7.4,Clay
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 3,213.53,319.17,False,Toxic,1.0,Normal,0.041,15.5,2010-04-17 05:29:42,2028-03-11 22:31:42,1,51.39455017789586,29.921410002520325,5.7,Loam
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 4,63.19,287.98,False,Edible,1.0,Normal,0.037,17.6,2023-09-30 02:15:18,2039-08-29 06:44:29,1,51.55227871773855,29.121540000042565,6.2,Loam
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 4,135.82,4.36,True,Unknown,0.20373,Normal,0.001,19.8,2012-03-17 08:12:39,2020-09-02 05:18:37,1,50.72782319620067,28.93702600053747,7.1,Clay
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 4,103.29,2819.12,False,Edible,1.0,Normal,0.366,29.9,2000-12-07 05:09:47,2024-04-24 19:02:41,1,51.20528440034631,27.016536762513987,6.1,Sandy
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 2,783.38,5.44,True,Unknown,1.1750699999999998,Normal,0.001,17.2,2011-03-19 16:54:10,2011-12-24 21:08:19,1,51.27983099712836,27.998078634371808,7.6,Clay
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 4,52.78,471.41,False,Toxic,1.0,Normal,0.061,12.7,2015-09-09 03:42:21,2016-09-12 11:51:01,1,50.230137643254025,27.789881959940328,6.1,Loam
Boletus russula,Russula,"Veprin, Russia",Zone 3,254.19,8043.92,False,Edible,1.0,Normal,1.046,4.5,2020-01-25 08:46:05,2031-09-15 21:09:37,1,50.2827256227293,27.74241570721257,6.5,Clay
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 3,500.07,333.52,False,Edible,1.0,Normal,0.043,15.5,2011-07-21 08:36:52,2014-06-14 15:30:31,1,50.3620024414731,27.86210652647829,5.4,Clay
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 4,178.03,303.92,False,Edible,1.0,Normal,0.04,1.7,2022-12-25 21:06:40,2041-11-23 17:00:29,1,51.080516905835466,27.436993006314868,4.4,Loam
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 4,39.61,415.16,False,Edible,1.0,Normal,0.054,3.7,2020-12-22 17:23:02,2047-06-15 21:16:55,1,50.25198493748449,28.052114740627008,5.9,Loam
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 1,3115.81,336.09,False,Edible,1.0,Normal,0.044,28.8,2005-03-04 22:27:04,2035-11-04 16:01:54,1,51.37098303973236,27.918336732792824,5.6,Loam
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 3,473.95,369.17,False,Edible,1.0,Normal,0.048,22.3,2015-09-14 20:34:20,2020-09-30 14:21:03,1,51.16391285030129,29.45767874051231,7.1,Loam
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 3,254.69,418.38,False,Edible,1.0,Normal,0.054,9.4,2019-02-05 05:26:24,2029-05-30 15:36:47,1,50.11608618225151,29.11599578746846,4.6,Loam
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 2,1328.19,298.4,False,Toxic,1.0,Normal,0.039,10.5,2014-06-09 17:13:42,2046-03-31 02:45:16,1,50.15601744315704,27.316706726872592,4.9,Loam
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 2,1058.74,223.29,False,Edible,1.0,Normal,0.029,23.8,2015-10-22 17:34:43,2025-02-01 08:39:32,1,50.59643740227482,28.602920131569977,5.5,Loam
Amanita phalloides,Death Cap,Various,Zone 4,115.96,393.94,False,Toxic,1.0,Normal,0.051,10.7,2023-02-16 00:56:40,2026-03-15 09:48:18,1,50.901752463198385,27.0841122385468,7.6,Loam
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 3,357.9,7.67,True,Unknown,0.53685,Normal,0.001,25.5,2012-05-22 17:23:26,2017-08-02 07:46:31,1,50.73372087088546,27.780333916628777,7.2,Loam
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 4,128.35,214.32,False,Edible,1.0,Normal,0.028,19.6,2024-09-19 02:41:49,2033-11-10 14:07:01,1,51.28346830964617,27.739285609470535,7.1,Clay
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 3,447.57,19048.87,False,Edible,1.0,Normal,2.476,19.6,2015-09-20 06:08:43,2054-06-17 03:50:17,1,50.226451020369105,27.650308147757876,5.8,Clay
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 1,3736.18,402.66,False,Edible,1.0,Normal,0.052,11.0,2016-07-23 16:05:43,2019-12-23 10:49:02,1,50.43507460509575,29.431869630034,4.3,Clay
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 3,471.53,16409.79,False,Edible,1.0,Normal,2.133,29.0,1999-03-09 12:14:31,2019-01-12 22:34:29,1,51.38254640466799,27.96618554469402,7.9,Clay
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 3,513.91,288.55,False,Edible,1.0,Normal,0.038,7.9,2022-02-05 21:47:38,2023-05-13 23:12:58,1,50.65820590459402,28.375991185213515,6.5,Loam
Boletus russula,Russula,"Veprin, Russia",Zone 4,45.0,7837.23,False,Edible,1.0,Normal,1.019,25.3,2000-08-21 19:50:46,2022-08-06 21:11:56,1,51.30742151482221,27.89669268254666,7.5,Clay
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 4,161.15,580.57,False,Edible,1.0,Normal,0.075,4.5,2020-01-25 20:39:23,2044-12-31 19:01:11,1,51.577008410900994,28.64669865933759,5.4,Sandy
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 3,216.56,10026.53,False,Edible,1.0,Normal,1.303,29.6,2012-02-02 11:50:03,2054-02-16 17:43:02,1,50.91810148526971,29.895374612678204,6.2,Sandy
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 4,84.74,381.92,False,Edible,1.0,Normal,0.05,25.3,2003-06-30 16:21:22,2054-03-09 02:53:38,1,50.00664989853891,29.451129442646323,5.2,Sandy
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 2,1008.46,305.82,False,Edible,1.0,Normal,0.04,6.5,2023-11-09 23:44:36,2040-10-06 14:04:20,1,50.69926068446859,29.772560284297057,7.8,Sandy
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 4,164.39,383.03,False,Edible,1.0,Normal,0.05,20.7,2006-10-03 02:48:27,2038-08-22 22:09:17,1,50.77618882209161,29.72137882139867,4.2,Clay
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 3,280.43,424.72,False,Edible,1.0,Normal,0.055,11.6,2020-03-18 00:11:45,2025-02-22 03:08:45,1,50.75162093479315,29.331240658267717,4.1,Loam
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 1,2885.9,12992.36,False,Edible,1.0,Normal,1.689,25.2,2009-05-29 00:30:05,2043-09-20 03:54:40,1,50.07730052154028,28.274302337353827,7.0,Clay
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 3,454.05,314.37,False,Edible,1.0,Normal,0.041,1.3,2024-01-30 15:23:12,2024-05-31 23:41:08,1,51.45768728080615,28.274881919730444,4.9,Loam
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 3,195.16,3776.31,False,Edible,1.0,Normal,0.491,3.9,2020-12-15 03:34:54,2028-11-28 12:21:57,1,50.95748491802058,29.183627508839102,6.1,Clay
Boletus russula,Russula,"Veprin, Russia",Zone 3,387.74,14819.44,False,Edible,1.0,Normal,1.927,24.8,2011-04-30 03:29:41,2038-03-21 08:58:59,1,51.933345820528906,27.781004456334657,4.5,Clay
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 1,4110.59,476.63,False,Edible,1.0,Normal,0.062,9.9,2024-04-01 23:45:25,2025-09-04 15:25:08,1,50.96833795247919,29.394293477347507,4.6,Sandy
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 4,63.61,458.83,False,Edible,1.0,Normal,0.06,7.5,2016-01-26 22:09:02,2027-11-24 11:53:11,1,50.30816300634132,27.83621065199733,6.7,Loam
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 1,1934.79,1.95,True,Unknown,2.9021850000000002,Normal,0.0,2.4,2021-11-16 06:40:53,2041-01-30 22:20:17,1,50.63670655995283,27.48246847687081,4.3,Clay
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 4,104.85,379.31,False,Edible,1.0,Normal,0.049,28.4,2006-09-22 00:31:58,2006-11-03 11:32:52,1,51.84090799479189,29.151355171629675,5.7,Clay
Amanita phalloides,Death Cap,Various,Zone 3,222.52,292.94,False,Toxic,1.0,Normal,0.038,24.2,2000-08-17 16:21:39,2040-07-11 02:55:09,1,50.334207369412475,29.456800703444525,5.7,Clay
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 1,3283.57,6.53,True,Unknown,4.925355,Normal,0.001,19.4,2021-12-30 21:33:30,2052-07-26 12:08:17,1,51.075849265167086,27.97623732917642,4.3,Loam
Amanita muscaria,Fly Agaric,Various,Zone 2,1138.09,1623.09,True,Toxic,1.7071349999999996,Normal,0.211,19.9,2006-04-13 21:34:19,2037-07-30 19:53:17,1,50.92068687736013,29.329008464755752,6.8,Clay
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 4,60.88,15367.83,False,Edible,1.0,Normal,1.998,3.9,2021-01-23 22:01:57,2026-01-07 21:17:51,1,51.784314371679876,28.79265991881551,6.5,Loam
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 2,797.19,224.77,False,Edible,1.0,Normal,0.029,28.6,2015-03-30 21:41:56,2025-06-19 06:06:30,1,51.42608863147418,28.215675747069568,5.2,Clay
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 2,1089.6,7.45,True,Unknown,1.6343999999999999,Normal,0.001,7.0,2020-04-25 17:29:57,2050-07-16 10:28:37,1,51.06605741948763,28.188537509255486,5.1,Loam
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 3,301.34,286.24,False,Edible,1.0,Normal,0.037,2.6,2024-12-10 15:17:49,2051-04-18 20:41:59,1,50.681209958851156,28.509696035606822,7.1,Clay
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 1,4744.32,307.24,False,Edible,1.0,Normal,0.04,13.3,2021-04-14 18:23:39,2033-09-23 08:09:29,1,51.733064417370635,28.96187180095901,6.8,Sandy
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 1,4786.97,310.3,False,Edible,1.0,Normal,0.04,26.4,2010-03-10 04:28:28,2026-07-02 16:21:28,1,50.82176667584905,28.32065115466739,5.8,Clay
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 1,3645.87,2476.91,False,Edible,1.0,Normal,0.322,17.1,2015-12-27 03:28:24,2038-12-01 12:43:50,1,51.89182092966908,29.2609682364823,7.8,Clay
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 2,857.32,398.16,False,Edible,1.0,Normal,0.052,27.4,2008-06-25 03:27:29,2013-07-14 14:38:34,1,50.53866957671585,29.521391517765437,4.3,Clay
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 2,843.67,8.58,True,Unknown,1.2655049999999999,Normal,0.001,4.0,2021-04-07 23:47:25,2032-06-29 01:50:55,1,50.95099922141057,27.06306453127056,4.8,Sandy
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 3,187.35,13.48,True,Unknown,0.28102499999999997,Normal,0.002,23.6,2013-08-17 09:15:41,2018-07-01 06:15:33,1,50.87233245120254,27.730367415638042,6.9,Sandy
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 4,96.22,987.65,True,Edible,0.14433,Normal,0.128,2.2,2023-10-05 21:38:04,2027-10-31 22:07:22,1,51.05432906766166,28.531779664593465,6.2,Sandy
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 2,971.75,1233.14,True,Edible,1.457625,Normal,0.16,18.5,2010-04-05 14:46:45,2039-08-07 17:44:46,1,50.522991395004745,29.444185027116948,6.1,Sandy
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 1,2464.29,407.69,False,Edible,1.0,Normal,0.053,9.7,2024-09-19 08:43:22,2029-05-13 02:16:03,1,51.08920060196904,27.114189220848214,6.1,Loam
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 1,4147.39,259.59,False,Edible,1.0,Normal,0.034,1.9,2024-01-24 15:09:27,2039-11-04 22:51:15,1,51.19872577622939,29.697230278618573,5.2,Sandy
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 2,1127.49,12.92,True,Unknown,1.6912350000000003,Normal,0.002,13.7,2011-08-23 04:36:54,2034-03-19 23:15:56,1,50.52239997316957,28.012147734155565,5.3,Sandy
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 1,2214.8,183.56,False,Edible,1.0,Normal,0.024,12.8,2022-08-11 09:15:58,2046-01-31 16:43:27,1,50.2957536912208,29.755453681816086,6.3,Sandy
Amanita muscaria,Fly Agaric,Various,Zone 4,82.88,1882.66,True,Toxic,0.12431999999999999,Normal,0.245,7.2,2018-10-12 10:11:24,2030-01-30 23:08:41,1,51.54180977866161,29.406043640566907,5.1,Sandy
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 3,523.23,242.58,False,Edible,1.0,Normal,0.032,11.6,2012-12-27 23:45:19,2035-01-13 01:57:54,1,50.775736508764766,28.20489424486258,6.8,Clay
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 2,840.42,302.5,False,Edible,1.0,Normal,0.039,12.7,2016-06-15 18:58:48,2025-06-12 14:51:57,1,51.957223331947105,28.347124083086236,5.4,Clay
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 1,4671.08,882.34,True,Edible,7.00662,Normal,0.115,4.5,2019-05-07 14:02:24,2041-06-14 13:29:06,1,50.43599252602201,28.938516325829806,4.2,Sandy
Amanita phalloides,Death Cap,Various,Zone 3,499.66,285.26,False,Toxic,1.0,Normal,0.037,3.4,2020-07-03 00:52:10,2046-11-14 20:48:55,1,51.725675961226415,28.602811389427682,7.1,Clay
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 1,4852.27,435.73,False,Edible,1.0,Normal,0.057,26.5,1998-11-29 21:40:24,2047-03-17 13:07:14,1,50.03588196803821,27.430494050551864,6.8,Loam
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 2,686.77,307.78,False,Edible,1.0,Normal,0.04,15.5,2024-01-25 22:57:25,2032-06-09 01:11:39,1,51.93941216102409,28.339459210260063,4.0,Clay
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 3,472.65,23.81,True,Unknown,0.7089749999999999,Normal,0.003,27.0,1997-09-26 11:14:55,2035-02-28 16:25:02,1,50.87090338826751,29.73086269713762,5.9,Clay
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 2,1153.18,342.85,False,Edible,1.0,Normal,0.045,25.2,2016-03-13 22:47:40,2051-05-08 21:10:31,1,51.546276043965214,28.642636386887492,5.7,Loam
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 3,370.43,400.73,False,Edible,1.0,Normal,0.052,3.7,2022-07-04 23:00:27,2034-08-20 00:13:27,1,50.333080368101555,27.407017756191404,4.5,Loam
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 2,1053.09,375.17,False,Edible,1.0,Normal,0.049,21.6,2014-08-31 02:14:08,2027-08-25 12:57:29,1,50.36325464442008,27.527461797352906,7.4,Sandy
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 3,348.07,379.48,False,Edible,1.0,Normal,0.049,9.1,2017-07-22 05:10:42,2041-11-07 00:39:10,1,50.56139559512766,28.775650980227226,6.0,Clay
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 2,558.28,5.02,True,Unknown,0.83742,Normal,0.001,15.0,2021-09-01 08:19:19,2030-02-16 20:49:37,1,50.867193091726264,29.41657915066081,6.1,Clay
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 4,39.95,399.19,False,Edible,1.0,Normal,0.052,2.9,2023-01-19 17:39:26,2033-06-26 19:48:27,1,50.5804619041347,29.509689429574102,4.8,Clay
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 4,162.64,381.68,False,Edible,1.0,Normal,0.05,7.3,2018-06-09 08:24:12,2024-07-12 18:13:54,1,50.07341551722656,29.68459950074984,7.7,Loam
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 3,509.78,564.07,True,Edible,0.76467,Normal,0.073,14.2,2009-10-13 12:18:48,2053-08-17 06:32:36,1,50.50045318137065,28.22525050587643,6.3,Sandy
Amanita muscaria,Fly Agaric,Various,Zone 2,1329.02,1389.46,True,Toxic,1.9935300000000002,Normal,0.181,6.1,2022-02-19 10:32:14,2031-07-12 23:21:46,1,51.49797204529287,27.61947938232515,4.7,Loam
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 4,59.01,181.06,False,Edible,1.0,Normal,0.024,21.3,2024-07-03 02:11:12,2043-08-10 23:00:18,1,50.280068947768605,27.776671111049016,4.6,Sandy
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 3,252.21,3.19,True,Unknown,0.37831499999999996,Normal,0.0,10.0,2019-08-02 21:16:55,2039-06-28 17:06:58,1,51.213118484838716,29.103984818177143,4.7,Sandy
Gyromitra esculenta,False Morel,Various,Zone 3,437.69,745.71,True,Toxic,0.6565350000000001,Normal,0.097,28.9,1997-04-05 13:36:35,2030-11-02 13:53:10,1,50.949809204766964,27.327522261128593,5.4,Clay
Amanita phalloides,Death Cap,Various,Zone 1,2344.16,203.21,False,Toxic,1.0,Normal,0.026,21.7,2018-01-07 20:13:11,2036-09-15 05:09:48,1,51.13024338255181,29.851858372553615,7.8,Sandy
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 4,127.57,18875.13,False,Edible,1.0,Normal,2.454,15.7,2017-06-17 02:55:10,2054-11-10 21:15:58,1,51.42272670849545,28.302177800459898,6.0,Sandy
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 4,162.17,575.22,False,Edible,1.0,Normal,0.075,7.7,2017-08-26 23:53:14,2044-10-26 12:24:30,1,51.25106075221434,29.372768833781965,6.1,Sandy
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 2,1120.5,2.69,True,Unknown,1.6807500000000002,Normal,0.0,27.9,2009-12-22 13:26:31,2025-04-08 18:56:18,1,50.03555563785935,27.345114394128405,6.9,Loam
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 4,122.53,573.31,True,Edible,0.183795,Normal,0.075,12.5,2022-06-26 00:07:33,2036-07-03 17:56:22,1,51.618542203210836,27.70171466416118,7.6,Sandy
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 4,156.75,276.24,False,Edible,1.0,Normal,0.036,25.3,2005-04-08 14:44:04,2022-10-20 22:19:40,1,51.98034560353452,29.349272698782602,7.0,Clay
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 3,447.98,3.53,True,Unknown,0.6719700000000001,Normal,0.0,29.6,2012-12-14 20:29:04,2020-12-14 08:28:52,1,51.070668663352315,27.857567414555998,4.9,Clay
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 1,1907.95,444.39,False,Edible,1.0,Normal,0.058,4.1,2023-10-12 01:21:56,2043-06-22 07:28:55,1,50.14013915692637,27.20973279978425,4.2,Clay
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 2,1116.29,181.36,False,Edible,1.0,Normal,0.024,23.7,2016-12-24 05:04:32,2044-12-08 13:43:15,1,50.42339486066528,28.880334126082012,7.5,Clay
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 3,341.16,251.38,False,Edible,1.0,Normal,0.033,23.4,2024-03-08 01:27:02,2051-08-04 01:03:08,1,50.662076351192844,27.14480724307492,4.9,Clay
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 2,702.57,4.57,True,Unknown,1.053855,Normal,0.001,15.2,2014-06-12 12:50:16,2022-10-01 02:48:43,1,51.17964992562827,29.519137593595282,7.9,Clay
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 3,400.7,462.15,False,Edible,1.0,Normal,0.06,4.4,2024-04-11 19:45:16,2034-09-24 03:36:05,1,50.856962362330115,28.50695125255823,5.6,Loam
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 4,57.02,10023.89,False,Edible,1.0,Normal,1.303,12.3,2011-08-27 23:42:57,2019-12-11 10:45:50,1,50.75106124830682,29.554643390009137,4.1,Clay
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 1,3297.15,190.24,False,Edible,1.0,Normal,0.025,16.7,2013-12-10 11:59:35,2040-09-28 23:19:11,1,51.160780761908605,29.410228683528622,5.9,Loam
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 4,59.3,241.59,False,Edible,1.0,Normal,0.031,21.4,2017-06-23 10:34:59,2024-01-27 04:57:21,1,50.765710513594364,28.149269069388502,7.3,Loam
Gyromitra esculenta,False Morel,Various,Zone 3,457.67,695.92,True,Toxic,0.686505,Normal,0.09,21.9,2013-12-27 13:27:57,2044-12-06 01:00:10,1,51.75189860768235,28.199696686459202,5.9,Loam
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 2,909.74,10.62,True,Unknown,1.3646099999999999,Normal,0.001,20.5,2022-01-31 12:12:01,2051-07-17 12:06:55,1,50.26836877473244,27.697633357569405,4.2,Clay
